sort_method,input_file,N,task_threshold,omp_num_threads,repetitions,mean_time,std_deviation,individual_times
mergesort_parallel,in_32.in,32,4096,20,5,0.000768,0.000062,"[0.000786, 0.000772, 0.000773, 0.00067, 0.00084]"
mergesort_parallel,in_32.in,32,1024,40,5,0.006737,0.000732,"[0.006591, 0.006974, 0.006913, 0.007603, 0.005603]"
mergesort_parallel,in_32.in,32,2048,40,5,0.005654,0.001551,"[0.004947, 0.007087, 0.00346, 0.007157, 0.005618]"
mergesort_parallel,in_32.in,32,4096,40,5,0.006633,0.000501,"[0.006883, 0.006979, 0.006892, 0.005765, 0.006648]"
mergesort_parallel,in_64.in,64,1024,1,5,0.000026,0.000013,"[1.8e-05, 4.8e-05, 1.8e-05, 2.2e-05, 2.2e-05]"
mergesort_parallel,in_64.in,64,2048,1,5,0.000020,0.000001,"[2e-05, 2e-05, 1.9e-05, 1.9e-05, 2e-05]"
mergesort_parallel,in_64.in,64,4096,1,5,0.000020,0.000002,"[1.9e-05, 1.8e-05, 2.2e-05, 2e-05, 1.9e-05]"
mergesort_parallel,in_64.in,64,1024,2,5,0.000129,0.000041,"[0.000102, 0.000112, 9e-05, 0.000187, 0.000155]"
mergesort_parallel,in_64.in,64,2048,2,5,0.000163,0.000035,"[0.000184, 0.000101, 0.000173, 0.000174, 0.000185]"
mergesort_parallel,in_64.in,64,4096,2,5,0.000117,0.000032,"[0.000104, 0.000108, 0.000104, 9.6e-05, 0.000175]"
mergesort_parallel,in_64.in,64,1024,5,5,0.000256,0.000068,"[0.00031, 0.000172, 0.000197, 0.000277, 0.000324]"
mergesort_parallel,in_64.in,64,2048,5,5,0.000229,0.000034,"[0.000195, 0.000218, 0.000201, 0.00026, 0.000269]"
mergesort_parallel,in_64.in,64,4096,5,5,0.000234,0.000056,"[0.00028, 0.00019, 0.000204, 0.000309, 0.000188]"
mergesort_parallel,in_64.in,64,1024,10,5,0.000400,0.000065,"[0.000401, 0.000357, 0.000399, 0.000506, 0.000339]"
mergesort_parallel,in_64.in,64,2048,10,5,0.000419,0.000068,"[0.000361, 0.000463, 0.000516, 0.000364, 0.000391]"
mergesort_parallel,in_64.in,64,4096,10,5,0.000410,0.000053,"[0.000476, 0.000358, 0.000372, 0.000386, 0.000458]"
mergesort_parallel,in_64.in,64,1024,20,5,0.000983,0.000283,"[0.000874, 0.000762, 0.000815, 0.001003, 0.001463]"
mergesort_parallel,in_64.in,64,2048,20,5,0.000801,0.000063,"[0.000777, 0.00079, 0.000799, 0.000735, 0.000905]"
mergesort_parallel,in_64.in,64,4096,20,5,0.000816,0.000069,"[0.000882, 0.000733, 0.000799, 0.000774, 0.00089]"
mergesort_parallel,in_64.in,64,1024,40,5,0.007524,0.001144,"[0.007168, 0.007064, 0.009523, 0.007243, 0.00662]"
mergesort_parallel,in_64.in,64,2048,40,5,0.006562,0.000449,"[0.005816, 0.006673, 0.00661, 0.006677, 0.007032]"
mergesort_parallel,in_64.in,64,4096,40,5,0.005918,0.000814,"[0.004873, 0.005649, 0.006959, 0.00648, 0.005627]"
mergesort_parallel,in_128.in,128,1024,1,5,0.000032,0.000002,"[3.4e-05, 3.2e-05, 3.4e-05, 3e-05, 3e-05]"
mergesort_parallel,in_128.in,128,2048,1,5,0.000039,0.000019,"[3e-05, 7.3e-05, 3.1e-05, 3.1e-05, 2.9e-05]"
mergesort_parallel,in_128.in,128,4096,1,5,0.000048,0.000017,"[6.5e-05, 3.4e-05, 6.7e-05, 4.1e-05, 3.3e-05]"
mergesort_parallel,in_128.in,128,1024,2,5,0.000106,0.000016,"[0.000111, 9e-05, 0.000113, 0.000126, 9e-05]"
mergesort_parallel,in_128.in,128,2048,2,5,0.000100,0.000017,"[0.000117, 0.000109, 8.4e-05, 0.000109, 8e-05]"
mergesort_parallel,in_128.in,128,4096,2,5,0.000101,0.000010,"[0.000106, 8.6e-05, 0.000104, 9.9e-05, 0.000111]"
mergesort_parallel,in_128.in,128,1024,5,5,0.000273,0.000059,"[0.000251, 0.000366, 0.000222, 0.000295, 0.000229]"
mergesort_parallel,in_128.in,128,2048,5,5,0.000215,0.000049,"[0.000286, 0.000246, 0.000184, 0.000178, 0.00018]"
mergesort_parallel,in_128.in,128,4096,5,5,0.000256,0.000086,"[0.000219, 0.00017, 0.000195, 0.000367, 0.000327]"
mergesort_parallel,in_128.in,128,1024,10,5,0.000443,0.000107,"[0.000371, 0.000349, 0.000559, 0.000561, 0.000376]"
mergesort_parallel,in_128.in,128,2048,10,5,0.000411,0.000068,"[0.000394, 0.000347, 0.000431, 0.000519, 0.000366]"
mergesort_parallel,in_128.in,128,4096,10,5,0.000418,0.000076,"[0.000499, 0.0005, 0.000375, 0.000376, 0.000338]"
mergesort_parallel,in_128.in,128,1024,20,5,0.000821,0.000036,"[0.000853, 0.000813, 0.000835, 0.000762, 0.000842]"
mergesort_parallel,in_128.in,128,2048,20,5,0.000785,0.000071,"[0.000799, 0.000746, 0.00076, 0.0009, 0.000719]"
mergesort_parallel,in_128.in,128,4096,20,5,0.000782,0.000069,"[0.000757, 0.000897, 0.000771, 0.000712, 0.000774]"
mergesort_parallel,in_128.in,128,1024,40,5,0.006289,0.000714,"[0.005715, 0.006236, 0.005809, 0.0075, 0.006184]"
mergesort_parallel,in_128.in,128,2048,40,5,0.006022,0.000928,"[0.005719, 0.005813, 0.007648, 0.005624, 0.005308]"
mergesort_parallel,in_128.in,128,4096,40,5,0.006733,0.000536,"[0.006984, 0.006937, 0.007234, 0.005845, 0.006663]"
mergesort_parallel,in_256.in,256,1024,1,5,0.000082,0.000035,"[5.6e-05, 0.00012, 0.00012, 4.9e-05, 6.7e-05]"
mergesort_parallel,in_256.in,256,2048,1,5,0.000068,0.000030,"[5.3e-05, 0.000122, 5.3e-05, 5.7e-05, 5.4e-05]"
mergesort_parallel,in_256.in,256,4096,1,5,0.000067,0.000030,"[0.00012, 5.6e-05, 5.3e-05, 4.9e-05, 5.6e-05]"
mergesort_parallel,in_256.in,256,1024,2,5,0.000180,0.000060,"[0.00017, 0.000158, 0.000147, 0.000286, 0.00014]"
mergesort_parallel,in_256.in,256,2048,2,5,0.000131,0.000010,"[0.000135, 0.000138, 0.000113, 0.000138, 0.000132]"
mergesort_parallel,in_256.in,256,4096,2,5,0.000171,0.000047,"[0.000153, 0.000253, 0.000143, 0.000139, 0.000168]"
mergesort_parallel,in_256.in,256,1024,5,5,0.000260,0.000029,"[0.000279, 0.000266, 0.000246, 0.000219, 0.000292]"
mergesort_parallel,in_256.in,256,2048,5,5,0.000260,0.000055,"[0.000231, 0.000351, 0.000247, 0.000265, 0.000208]"
mergesort_parallel,in_256.in,256,4096,5,5,0.000226,0.000018,"[0.00021, 0.000229, 0.00021, 0.000228, 0.000254]"
mergesort_parallel,in_256.in,256,1024,10,5,0.000424,0.000066,"[0.000387, 0.000541, 0.000382, 0.000399, 0.000413]"
mergesort_parallel,in_256.in,256,2048,10,5,0.000395,0.000027,"[0.000421, 0.000377, 0.000396, 0.000421, 0.000361]"
mergesort_parallel,in_256.in,256,4096,10,5,0.000398,0.000029,"[0.000367, 0.000382, 0.000384, 0.000419, 0.000436]"
mergesort_parallel,in_256.in,256,1024,20,5,0.000825,0.000040,"[0.000787, 0.000778, 0.000845, 0.000849, 0.000866]"
mergesort_parallel,in_256.in,256,2048,20,5,0.000971,0.000237,"[0.001365, 0.000818, 0.000793, 0.001018, 0.00086]"
mergesort_parallel,in_256.in,256,4096,20,5,0.000959,0.000288,"[0.000809, 0.001468, 0.000805, 0.000905, 0.000806]"
mergesort_parallel,in_256.in,256,1024,40,5,0.005902,0.000977,"[0.005714, 0.00688, 0.006958, 0.005037, 0.004922]"
mergesort_parallel,in_256.in,256,2048,40,5,0.005456,0.000673,"[0.004858, 0.005812, 0.004985, 0.00516, 0.006464]"
mergesort_parallel,in_256.in,256,4096,40,5,0.006846,0.000680,"[0.007412, 0.007092, 0.006995, 0.007068, 0.005664]"
mergesort_parallel,in_512.in,512,1024,1,5,0.000137,0.000036,"[0.00011, 0.000171, 0.000181, 0.000105, 0.000116]"
mergesort_parallel,in_512.in,512,2048,1,5,0.000203,0.000063,"[0.000191, 0.000194, 0.000125, 0.000301, 0.000202]"
mergesort_parallel,in_512.in,512,4096,1,5,0.000138,0.000056,"[0.000134, 0.000235, 0.000112, 0.000103, 0.000104]"
mergesort_parallel,in_512.in,512,1024,2,5,0.000186,0.000013,"[0.00019, 0.000182, 0.000193, 0.000166, 0.000201]"
mergesort_parallel,in_512.in,512,2048,2,5,0.000205,0.000020,"[0.000223, 0.000185, 0.00023, 0.000191, 0.000197]"
mergesort_parallel,in_512.in,512,4096,2,5,0.000218,0.000053,"[0.000198, 0.000196, 0.000194, 0.000312, 0.000188]"
mergesort_parallel,in_512.in,512,1024,5,5,0.000303,0.000028,"[0.000348, 0.000294, 0.000301, 0.000273, 0.000298]"
mergesort_parallel,in_512.in,512,2048,5,5,0.000305,0.000024,"[0.000337, 0.000273, 0.000293, 0.000314, 0.000306]"
mergesort_parallel,in_512.in,512,4096,5,5,0.000414,0.000288,"[0.000273, 0.000928, 0.000301, 0.000293, 0.000274]"
mergesort_parallel,in_512.in,512,1024,10,5,0.000462,0.000033,"[0.000454, 0.000515, 0.000453, 0.000464, 0.000425]"
mergesort_parallel,in_512.in,512,2048,10,5,0.000501,0.000075,"[0.000445, 0.000447, 0.000479, 0.000505, 0.000627]"
mergesort_parallel,in_512.in,512,4096,10,5,0.000494,0.000071,"[0.000463, 0.000483, 0.000475, 0.000617, 0.000434]"
mergesort_parallel,in_512.in,512,1024,20,5,0.000966,0.000052,"[0.000933, 0.000928, 0.000955, 0.000956, 0.001056]"
mergesort_parallel,in_512.in,512,2048,20,5,0.000890,0.000022,"[0.000876, 0.000924, 0.000902, 0.000871, 0.000879]"
mergesort_parallel,in_512.in,512,4096,20,5,0.000930,0.000055,"[0.001018, 0.000875, 0.000902, 0.000941, 0.000913]"
mergesort_parallel,in_512.in,512,1024,40,5,0.005798,0.000626,"[0.00671, 0.004951, 0.005797, 0.005674, 0.005856]"
mergesort_parallel,in_512.in,512,2048,40,5,0.006327,0.000938,"[0.005612, 0.007035, 0.005056, 0.007159, 0.006774]"
mergesort_parallel,in_512.in,512,4096,40,5,0.005394,0.000962,"[0.00711, 0.00494, 0.004884, 0.004967, 0.005068]"
mergesort_parallel,in_1024.in,1024,1024,1,5,0.000240,0.000041,"[0.000213, 0.000309, 0.000236, 0.000237, 0.000205]"
mergesort_parallel,in_1024.in,1024,2048,1,5,0.000215,0.000007,"[0.000211, 0.000225, 0.000214, 0.00022, 0.000207]"
mergesort_parallel,in_1024.in,1024,4096,1,5,0.000227,0.000040,"[0.000295, 0.000193, 0.000225, 0.000211, 0.000209]"
mergesort_parallel,in_1024.in,1024,1024,2,5,0.000308,0.000031,"[0.000301, 0.000263, 0.000337, 0.000338, 0.000299]"
mergesort_parallel,in_1024.in,1024,2048,2,5,0.000308,0.000010,"[0.000295, 0.000305, 0.000312, 0.000307, 0.000321]"
mergesort_parallel,in_1024.in,1024,4096,2,5,0.000320,0.000038,"[0.000313, 0.000305, 0.0003, 0.000295, 0.000386]"
mergesort_parallel,in_1024.in,1024,1024,5,5,0.000437,0.000033,"[0.000436, 0.000399, 0.000488, 0.000442, 0.00042]"
mergesort_parallel,in_1024.in,1024,2048,5,5,0.000398,0.000034,"[0.000367, 0.000416, 0.00045, 0.000377, 0.000382]"
mergesort_parallel,in_1024.in,1024,4096,5,5,0.000439,0.000029,"[0.000491, 0.000425, 0.000433, 0.000425, 0.000422]"
mergesort_parallel,in_1024.in,1024,1024,10,5,0.000645,0.000035,"[0.000671, 0.000634, 0.000625, 0.00069, 0.000605]"
mergesort_parallel,in_1024.in,1024,2048,10,5,0.000558,0.000026,"[0.000583, 0.000552, 0.000531, 0.000537, 0.000587]"
mergesort_parallel,in_1024.in,1024,4096,10,5,0.000728,0.000285,"[0.000584, 0.000614, 0.001238, 0.000608, 0.000595]"
mergesort_parallel,in_1024.in,1024,1024,20,5,0.001117,0.000052,"[0.00115, 0.001124, 0.00118, 0.001061, 0.001068]"
mergesort_parallel,in_1024.in,1024,2048,20,5,0.001205,0.000313,"[0.001757, 0.0011, 0.000983, 0.001074, 0.001111]"
mergesort_parallel,in_1024.in,1024,4096,20,5,0.001067,0.000051,"[0.00109, 0.001015, 0.001135, 0.001016, 0.001079]"
mergesort_parallel,in_1024.in,1024,1024,40,5,0.006464,0.001252,"[0.007771, 0.007528, 0.006693, 0.005198, 0.005132]"
mergesort_parallel,in_1024.in,1024,2048,40,5,0.006434,0.000900,"[0.006644, 0.004892, 0.006498, 0.006988, 0.007146]"
mergesort_parallel,in_1024.in,1024,4096,40,5,0.005221,0.000477,"[0.00482, 0.005016, 0.006023, 0.004976, 0.005271]"
mergesort_parallel,in_2048.in,2048,1024,1,5,0.000439,0.000037,"[0.000467, 0.000398, 0.000459, 0.0004, 0.000471]"
mergesort_parallel,in_2048.in,2048,2048,1,5,0.000438,0.000053,"[0.000427, 0.000439, 0.000402, 0.000396, 0.000527]"
mergesort_parallel,in_2048.in,2048,4096,1,5,0.000415,0.000016,"[0.000399, 0.000428, 0.000425, 0.000397, 0.000427]"
mergesort_parallel,in_2048.in,2048,1024,2,5,0.000356,0.000025,"[0.000343, 0.000388, 0.000342, 0.00033, 0.000376]"
mergesort_parallel,in_2048.in,2048,2048,2,5,0.000510,0.000044,"[0.000493, 0.000482, 0.000572, 0.000465, 0.00054]"
mergesort_parallel,in_2048.in,2048,4096,2,5,0.000499,0.000035,"[0.000479, 0.000472, 0.000559, 0.000486, 0.000499]"
mergesort_parallel,in_2048.in,2048,1024,5,5,0.000522,0.000013,"[0.000539, 0.000516, 0.000532, 0.000509, 0.000514]"
mergesort_parallel,in_2048.in,2048,2048,5,5,0.000665,0.000010,"[0.00067, 0.00065, 0.00067, 0.000674, 0.000662]"
mergesort_parallel,in_2048.in,2048,4096,5,5,0.000662,0.000016,"[0.000687, 0.000661, 0.000657, 0.000642, 0.000661]"
mergesort_parallel,in_2048.in,2048,1024,10,5,0.000787,0.000293,"[0.000649, 0.000677, 0.000627, 0.001311, 0.000673]"
mergesort_parallel,in_2048.in,2048,2048,10,5,0.000837,0.000037,"[0.000779, 0.000829, 0.000866, 0.00084, 0.000873]"
mergesort_parallel,in_2048.in,2048,4096,10,5,0.000817,0.000037,"[0.000796, 0.000793, 0.000795, 0.000822, 0.000881]"
mergesort_parallel,in_2048.in,2048,1024,20,5,0.001154,0.000044,"[0.001116, 0.0011, 0.001187, 0.001198, 0.001169]"
mergesort_parallel,in_2048.in,2048,2048,20,5,0.001389,0.000038,"[0.001344, 0.001389, 0.001373, 0.001448, 0.001392]"
mergesort_parallel,in_2048.in,2048,4096,20,5,0.001378,0.000037,"[0.001415, 0.001401, 0.00132, 0.001389, 0.001363]"
mergesort_parallel,in_2048.in,2048,1024,40,5,0.007221,0.000886,"[0.005829, 0.008237, 0.007074, 0.007564, 0.007401]"
mergesort_parallel,in_2048.in,2048,2048,40,5,0.007020,0.001847,"[0.006403, 0.010297, 0.005807, 0.006267, 0.006324]"
mergesort_parallel,in_2048.in,2048,4096,40,5,0.005372,0.000704,"[0.006274, 0.004779, 0.004939, 0.005992, 0.004878]"
mergesort_parallel,in_4096.in,4096,1024,1,5,0.000905,0.000058,"[0.00085, 0.000937, 0.00094, 0.000834, 0.000962]"
mergesort_parallel,in_4096.in,4096,2048,1,5,0.000881,0.000046,"[0.000836, 0.000867, 0.000943, 0.000846, 0.000914]"
mergesort_parallel,in_4096.in,4096,4096,1,5,0.000863,0.000035,"[0.000841, 0.00087, 0.000844, 0.00092, 0.000838]"
mergesort_parallel,in_4096.in,4096,1024,2,5,0.000581,0.000018,"[0.000564, 0.000572, 0.000592, 0.000607, 0.00057]"
mergesort_parallel,in_4096.in,4096,2048,2,5,0.000602,0.000053,"[0.000566, 0.000669, 0.000564, 0.000649, 0.000562]"
mergesort_parallel,in_4096.in,4096,4096,2,5,0.000960,0.000031,"[0.001, 0.00096, 0.000974, 0.000954, 0.000914]"
mergesort_parallel,in_4096.in,4096,1024,5,5,0.000822,0.000012,"[0.000825, 0.000805, 0.000825, 0.000838, 0.000815]"
mergesort_parallel,in_4096.in,4096,2048,5,5,0.000799,0.000012,"[0.000805, 0.000778, 0.000802, 0.000805, 0.000804]"
mergesort_parallel,in_4096.in,4096,4096,5,5,0.001164,0.000012,"[0.001165, 0.001159, 0.001148, 0.001167, 0.00118]"
mergesort_parallel,in_4096.in,4096,1024,10,5,0.000846,0.000018,"[0.000841, 0.000822, 0.00084, 0.000867, 0.000862]"
mergesort_parallel,in_4096.in,4096,2048,10,5,0.000973,0.000033,"[0.001018, 0.000992, 0.000934, 0.000963, 0.000957]"
mergesort_parallel,in_4096.in,4096,4096,10,5,0.001323,0.000028,"[0.001294, 0.001364, 0.001313, 0.001306, 0.001338]"
mergesort_parallel,in_4096.in,4096,1024,20,5,0.001539,0.000277,"[0.001387, 0.001411, 0.00203, 0.001483, 0.001386]"
mergesort_parallel,in_4096.in,4096,2048,20,5,0.001579,0.000020,"[0.001583, 0.001584, 0.001596, 0.00159, 0.001544]"
mergesort_parallel,in_4096.in,4096,4096,20,5,0.002138,0.000098,"[0.00205, 0.002123, 0.002302, 0.002081, 0.002135]"
mergesort_parallel,in_4096.in,4096,1024,40,5,0.008008,0.000693,"[0.009215, 0.007509, 0.007809, 0.007598, 0.007911]"
mergesort_parallel,in_4096.in,4096,2048,40,5,0.006416,0.000723,"[0.00749, 0.005789, 0.006655, 0.006427, 0.00572]"
mergesort_parallel,in_4096.in,4096,4096,40,5,0.006036,0.000709,"[0.005543, 0.006215, 0.005144, 0.006964, 0.006315]"
mergesort_parallel,in_8192.in,8192,1024,1,5,0.001915,0.000141,"[0.001965, 0.001953, 0.001784, 0.002105, 0.001767]"
mergesort_parallel,in_8192.in,8192,2048,1,5,0.001795,0.000030,"[0.001765, 0.001786, 0.001774, 0.001813, 0.001837]"
mergesort_parallel,in_8192.in,8192,4096,1,5,0.001822,0.000035,"[0.001844, 0.00185, 0.001847, 0.001788, 0.001779]"
mergesort_parallel,in_8192.in,8192,1024,2,5,0.001161,0.000140,"[0.001124, 0.001085, 0.001094, 0.00141, 0.001093]"
mergesort_parallel,in_8192.in,8192,2048,2,5,0.001095,0.000016,"[0.001085, 0.001079, 0.001095, 0.001122, 0.001093]"
mergesort_parallel,in_8192.in,8192,4096,2,5,0.001181,0.000058,"[0.001207, 0.001169, 0.001256, 0.001178, 0.001097]"
mergesort_parallel,in_8192.in,8192,1024,5,5,0.001227,0.000038,"[0.001195, 0.001201, 0.001278, 0.001203, 0.001256]"
mergesort_parallel,in_8192.in,8192,2048,5,5,0.001431,0.000034,"[0.001406, 0.001386, 0.001437, 0.001464, 0.00146]"
mergesort_parallel,in_8192.in,8192,4096,5,5,0.001383,0.000007,"[0.001386, 0.001381, 0.001372, 0.001387, 0.00139]"
mergesort_parallel,in_8192.in,8192,1024,10,5,0.001256,0.000038,"[0.00125, 0.001281, 0.001302, 0.001202, 0.001244]"
mergesort_parallel,in_8192.in,8192,2048,10,5,0.001582,0.000562,"[0.00182, 0.001235, 0.001199, 0.001189, 0.002467]"
mergesort_parallel,in_8192.in,8192,4096,10,5,0.001566,0.000027,"[0.00154, 0.001543, 0.001604, 0.001582, 0.001559]"
mergesort_parallel,in_8192.in,8192,1024,20,5,0.001771,0.000046,"[0.001744, 0.001737, 0.001776, 0.001849, 0.001749]"
mergesort_parallel,in_8192.in,8192,2048,20,5,0.001888,0.000027,"[0.001886, 0.001863, 0.001916, 0.001862, 0.001915]"
mergesort_parallel,in_8192.in,8192,4096,20,5,0.002366,0.000031,"[0.00239, 0.002353, 0.00236, 0.002324, 0.002403]"
mergesort_parallel,in_8192.in,8192,1024,40,5,0.009165,0.002797,"[0.014144, 0.00768, 0.008382, 0.007729, 0.007891]"
mergesort_parallel,in_8192.in,8192,2048,40,5,0.008448,0.000571,"[0.008184, 0.008295, 0.00902, 0.009029, 0.00771]"
mergesort_parallel,in_8192.in,8192,4096,40,5,0.007739,0.001443,"[0.008254, 0.00935, 0.006957, 0.005661, 0.008472]"
mergesort_parallel,in_16384.in,16384,1024,1,5,0.003898,0.000152,"[0.003822, 0.003839, 0.00417, 0.003821, 0.00384]"
mergesort_parallel,in_16384.in,16384,2048,1,5,0.003888,0.000031,"[0.003906, 0.003916, 0.003893, 0.003837, 0.00389]"
mergesort_parallel,in_16384.in,16384,4096,1,5,0.003880,0.000044,"[0.003842, 0.003954, 0.00387, 0.00388, 0.003855]"
mergesort_parallel,in_16384.in,16384,1024,2,5,0.002226,0.000028,"[0.002261, 0.002195, 0.002237, 0.002237, 0.002199]"
mergesort_parallel,in_16384.in,16384,2048,2,5,0.002223,0.000062,"[0.002296, 0.002163, 0.002246, 0.002155, 0.002256]"
mergesort_parallel,in_16384.in,16384,4096,2,5,0.002251,0.000061,"[0.002264, 0.002206, 0.002309, 0.002305, 0.002171]"
mergesort_parallel,in_16384.in,16384,1024,5,5,0.002353,0.000296,"[0.00288, 0.002231, 0.002185, 0.002263, 0.002207]"
mergesort_parallel,in_16384.in,16384,2048,5,5,0.002290,0.000121,"[0.002223, 0.002503, 0.00221, 0.002268, 0.002245]"
mergesort_parallel,in_16384.in,16384,4096,5,5,0.002710,0.000019,"[0.002689, 0.00273, 0.002697, 0.002729, 0.002704]"
mergesort_parallel,in_16384.in,16384,1024,10,5,0.001870,0.000025,"[0.001867, 0.001874, 0.001846, 0.001851, 0.00191]"
mergesort_parallel,in_16384.in,16384,2048,10,5,0.002013,0.000028,"[0.002047, 0.002006, 0.001973, 0.00201, 0.00203]"
mergesort_parallel,in_16384.in,16384,4096,10,5,0.002222,0.000589,"[0.0019, 0.001944, 0.003272, 0.001969, 0.002025]"
mergesort_parallel,in_16384.in,16384,1024,20,5,0.003133,0.001214,"[0.002696, 0.002621, 0.002528, 0.0053, 0.002519]"
mergesort_parallel,in_16384.in,16384,2048,20,5,0.002516,0.000039,"[0.002585, 0.002501, 0.002502, 0.002506, 0.002486]"
mergesort_parallel,in_16384.in,16384,4096,20,5,0.002903,0.000086,"[0.002999, 0.002817, 0.002989, 0.002835, 0.002877]"
mergesort_parallel,in_16384.in,16384,1024,40,5,0.011607,0.002029,"[0.009191, 0.011101, 0.011085, 0.014773, 0.011883]"
mergesort_parallel,in_16384.in,16384,2048,40,5,0.010472,0.002425,"[0.011177, 0.007247, 0.00876, 0.013199, 0.011976]"
mergesort_parallel,in_16384.in,16384,4096,40,5,0.008835,0.001306,"[0.009607, 0.00988, 0.00911, 0.006591, 0.008989]"
mergesort_parallel,in_32768.in,32768,1024,1,5,0.008152,0.000172,"[0.00843, 0.008118, 0.008184, 0.008041, 0.007988]"
mergesort_parallel,in_32768.in,32768,2048,1,5,0.008047,0.000031,"[0.007999, 0.008069, 0.00804, 0.008048, 0.008077]"
mergesort_parallel,in_32768.in,32768,4096,1,5,0.008085,0.000119,"[0.008023, 0.008061, 0.008029, 0.008296, 0.008016]"
mergesort_parallel,in_32768.in,32768,1024,2,5,0.004591,0.000059,"[0.00457, 0.004697, 0.004569, 0.004559, 0.004561]"
mergesort_parallel,in_32768.in,32768,2048,2,5,0.004593,0.000076,"[0.004546, 0.004605, 0.004565, 0.00472, 0.004529]"
mergesort_parallel,in_32768.in,32768,4096,2,5,0.004595,0.000125,"[0.004551, 0.004529, 0.004537, 0.004819, 0.004541]"
mergesort_parallel,in_32768.in,32768,1024,5,5,0.004222,0.000013,"[0.004236, 0.004212, 0.00423, 0.004227, 0.004204]"
mergesort_parallel,in_32768.in,32768,2048,5,5,0.004331,0.000031,"[0.004325, 0.004307, 0.004363, 0.004296, 0.004362]"
mergesort_parallel,in_32768.in,32768,4096,5,5,0.004442,0.000046,"[0.004385, 0.004412, 0.004492, 0.004437, 0.004484]"
mergesort_parallel,in_32768.in,32768,1024,10,5,0.003306,0.000090,"[0.003259, 0.003371, 0.003177, 0.003401, 0.003324]"
mergesort_parallel,in_32768.in,32768,2048,10,5,0.003308,0.000167,"[0.003266, 0.003228, 0.003231, 0.003604, 0.003209]"
mergesort_parallel,in_32768.in,32768,4096,10,5,0.003655,0.000037,"[0.003717, 0.003644, 0.003657, 0.003627, 0.003628]"
mergesort_parallel,in_32768.in,32768,1024,20,5,0.003879,0.000132,"[0.004086, 0.003894, 0.003873, 0.003816, 0.003727]"
mergesort_parallel,in_32768.in,32768,2048,20,5,0.004018,0.000076,"[0.003982, 0.00397, 0.004054, 0.003948, 0.004134]"
mergesort_parallel,in_32768.in,32768,4096,20,5,0.004286,0.000539,"[0.005219, 0.00393, 0.003989, 0.004012, 0.004278]"
mergesort_parallel,in_32768.in,32768,1024,40,5,0.012688,0.002604,"[0.012911, 0.014477, 0.010427, 0.015871, 0.009752]"
mergesort_parallel,in_32768.in,32768,2048,40,5,0.012127,0.000960,"[0.013303, 0.012866, 0.011449, 0.012022, 0.010994]"
mergesort_parallel,in_32768.in,32768,4096,40,5,0.011434,0.002313,"[0.008289, 0.012366, 0.014496, 0.011678, 0.010339]"
mergesort_parallel,in_65536.in,65536,1024,1,5,0.017213,0.000192,"[0.017224, 0.017286, 0.017491, 0.01703, 0.017035]"
mergesort_parallel,in_65536.in,65536,2048,1,5,0.017072,0.000200,"[0.016877, 0.017167, 0.016917, 0.01703, 0.017368]"
mergesort_parallel,in_65536.in,65536,4096,1,5,0.017110,0.000133,"[0.016963, 0.016988, 0.017212, 0.017264, 0.017125]"
mergesort_parallel,in_65536.in,65536,1024,2,5,0.009620,0.000233,"[0.00953, 0.0095, 0.009501, 0.010035, 0.009534]"
mergesort_parallel,in_65536.in,65536,2048,2,5,0.009511,0.000103,"[0.009694, 0.00947, 0.009448, 0.009462, 0.00948]"
mergesort_parallel,in_65536.in,65536,4096,2,5,0.009534,0.000090,"[0.009467, 0.009656, 0.009577, 0.009541, 0.009429]"
mergesort_parallel,in_65536.in,65536,1024,5,5,0.008493,0.000238,"[0.008344, 0.008418, 0.00851, 0.008299, 0.008894]"
mergesort_parallel,in_65536.in,65536,2048,5,5,0.008334,0.000127,"[0.008297, 0.00826, 0.008279, 0.008561, 0.008274]"
mergesort_parallel,in_65536.in,65536,4096,5,5,0.008640,0.000207,"[0.008423, 0.008851, 0.008469, 0.008861, 0.008594]"
mergesort_parallel,in_65536.in,65536,1024,10,5,0.006131,0.000209,"[0.006413, 0.005947, 0.005988, 0.006013, 0.006294]"
mergesort_parallel,in_65536.in,65536,2048,10,5,0.006176,0.000254,"[0.006047, 0.006068, 0.006223, 0.005946, 0.006595]"
mergesort_parallel,in_65536.in,65536,4096,10,5,0.006100,0.000155,"[0.006028, 0.006141, 0.005981, 0.006353, 0.005996]"
mergesort_parallel,in_65536.in,65536,1024,20,5,0.006735,0.000221,"[0.006838, 0.006749, 0.006901, 0.006352, 0.006835]"
mergesort_parallel,in_65536.in,65536,2048,20,5,0.006776,0.000192,"[0.0066, 0.006837, 0.006977, 0.006919, 0.006549]"
mergesort_parallel,in_65536.in,65536,4096,20,5,0.006940,0.000127,"[0.00704, 0.007073, 0.006812, 0.006972, 0.006802]"
mergesort_parallel,in_65536.in,65536,1024,40,5,0.016109,0.002771,"[0.019304, 0.018105, 0.015393, 0.015602, 0.012139]"
mergesort_parallel,in_65536.in,65536,2048,40,5,0.013769,0.001678,"[0.01658, 0.013858, 0.012349, 0.012679, 0.013377]"
mergesort_parallel,in_65536.in,65536,4096,40,5,0.014103,0.001070,"[0.015913, 0.01383, 0.014128, 0.013264, 0.013379]"
mergesort_parallel,in_131072.in,131072,1024,1,5,0.035823,0.000240,"[0.035978, 0.035804, 0.035713, 0.03612, 0.035499]"
