sort_method,input_file,N,task_threshold,omp_num_threads,repetitions,mean_time,std_deviation,individual_times
bitonic_parallel,in_16384.in,16384,4096,3,5,0.006300,0.000053,"[0.006255, 0.006342, 0.006371, 0.006273, 0.00626]"
bitonic_parallel,in_16384.in,16384,1024,6,5,0.003370,0.000158,"[0.003343, 0.003623, 0.003398, 0.003212, 0.003272]"
bitonic_parallel,in_16384.in,16384,2048,6,5,0.003321,0.000087,"[0.003321, 0.003392, 0.00342, 0.003253, 0.003217]"
bitonic_parallel,in_16384.in,16384,4096,6,5,0.003593,0.000146,"[0.003849, 0.003502, 0.003567, 0.00355, 0.003497]"
bitonic_parallel,in_16384.in,16384,1024,12,5,0.002385,0.000104,"[0.002514, 0.002436, 0.002334, 0.00224, 0.002401]"
bitonic_parallel,in_16384.in,16384,2048,12,5,0.002706,0.000020,"[0.002711, 0.002678, 0.002727, 0.00272, 0.002693]"
bitonic_parallel,in_16384.in,16384,4096,12,5,0.003580,0.000088,"[0.003732, 0.003545, 0.003575, 0.003528, 0.003518]"
bitonic_parallel,in_32768.in,32768,1024,1,5,0.028761,0.001688,"[0.031761, 0.028083, 0.028292, 0.027829, 0.027841]"
bitonic_parallel,in_32768.in,32768,2048,1,5,0.027963,0.000310,"[0.028209, 0.02811, 0.027767, 0.027515, 0.028215]"
bitonic_parallel,in_32768.in,32768,4096,1,5,0.029011,0.000485,"[0.029834, 0.028621, 0.028713, 0.029031, 0.028858]"
bitonic_parallel,in_32768.in,32768,1024,3,5,0.013140,0.001273,"[0.014057, 0.013491, 0.01354, 0.013716, 0.010897]"
bitonic_parallel,in_32768.in,32768,2048,3,5,0.013370,0.001374,"[0.014089, 0.014007, 0.013786, 0.014047, 0.010921]"
bitonic_parallel,in_32768.in,32768,4096,3,5,0.013900,0.000202,"[0.013701, 0.014138, 0.014037, 0.013685, 0.013937]"
bitonic_parallel,in_32768.in,32768,1024,6,5,0.007334,0.000253,"[0.007664, 0.007087, 0.00709, 0.007498, 0.007331]"
bitonic_parallel,in_32768.in,32768,2048,6,5,0.007141,0.000409,"[0.007648, 0.007283, 0.006518, 0.007086, 0.007168]"
bitonic_parallel,in_32768.in,32768,4096,6,5,0.007416,0.000238,"[0.007573, 0.007082, 0.007324, 0.007702, 0.007398]"
bitonic_parallel,in_32768.in,32768,1024,12,5,0.004863,0.000136,"[0.004938, 0.004992, 0.004663, 0.004936, 0.004785]"
bitonic_parallel,in_32768.in,32768,2048,12,5,0.004806,0.000104,"[0.004822, 0.00495, 0.004657, 0.004813, 0.004788]"
bitonic_parallel,in_32768.in,32768,4096,12,5,0.005547,0.000077,"[0.005678, 0.005499, 0.005505, 0.005498, 0.005555]"
bitonic_parallel,in_65536.in,65536,1024,1,5,0.062218,0.000321,"[0.062221, 0.062767, 0.061955, 0.062056, 0.062093]"
bitonic_parallel,in_65536.in,65536,2048,1,5,0.062036,0.000351,"[0.062231, 0.061895, 0.062319, 0.062255, 0.061482]"
bitonic_parallel,in_65536.in,65536,4096,1,5,0.062392,0.000509,"[0.061589, 0.062712, 0.062927, 0.062343, 0.062391]"
bitonic_parallel,in_65536.in,65536,1024,3,5,0.027770,0.003558,"[0.030517, 0.029941, 0.030623, 0.024035, 0.023735]"
bitonic_parallel,in_65536.in,65536,2048,3,5,0.024996,0.002725,"[0.029869, 0.023771, 0.023718, 0.023834, 0.023787]"
bitonic_parallel,in_65536.in,65536,4096,3,5,0.027485,0.003336,"[0.029669, 0.02951, 0.023725, 0.023989, 0.030533]"
bitonic_parallel,in_65536.in,65536,1024,6,5,0.015644,0.000516,"[0.016084, 0.015283, 0.016038, 0.015893, 0.01492]"
bitonic_parallel,in_65536.in,65536,2048,6,5,0.016159,0.000533,"[0.016801, 0.015524, 0.015834, 0.016605, 0.01603]"
bitonic_parallel,in_65536.in,65536,4096,6,5,0.015266,0.000610,"[0.015192, 0.014772, 0.014864, 0.016302, 0.015199]"
bitonic_parallel,in_65536.in,65536,1024,12,5,0.010047,0.000257,"[0.010446, 0.009929, 0.009988, 0.009759, 0.010114]"
bitonic_parallel,in_65536.in,65536,2048,12,5,0.009898,0.000227,"[0.009905, 0.010116, 0.009756, 0.010118, 0.009597]"
bitonic_parallel,in_65536.in,65536,4096,12,5,0.010164,0.000072,"[0.010228, 0.010087, 0.010085, 0.010223, 0.010198]"
bitonic_parallel,in_131072.in,131072,1024,1,5,0.139490,0.000865,"[0.139742, 0.140731, 0.139604, 0.138478, 0.138894]"
bitonic_parallel,in_131072.in,131072,2048,1,5,0.138851,0.002046,"[0.141151, 0.140888, 0.136621, 0.138043, 0.137553]"
bitonic_parallel,in_131072.in,131072,4096,1,5,0.136773,0.001282,"[0.136454, 0.136187, 0.135699, 0.136536, 0.13899]"
bitonic_parallel,in_131072.in,131072,1024,3,5,0.053069,0.000540,"[0.05269, 0.053944, 0.05306, 0.052563, 0.053087]"
bitonic_parallel,in_131072.in,131072,2048,3,5,0.056094,0.005467,"[0.052787, 0.054234, 0.053401, 0.054236, 0.065812]"
bitonic_parallel,in_131072.in,131072,4096,3,5,0.055804,0.006150,"[0.0533, 0.066786, 0.052472, 0.053388, 0.053074]"
bitonic_parallel,in_131072.in,131072,1024,6,5,0.033683,0.001279,"[0.035711, 0.034098, 0.032442, 0.03311, 0.033055]"
bitonic_parallel,in_131072.in,131072,2048,6,5,0.034230,0.000751,"[0.033819, 0.033772, 0.035109, 0.033481, 0.034967]"
bitonic_parallel,in_131072.in,131072,4096,6,5,0.035281,0.000882,"[0.034022, 0.035035, 0.035845, 0.035159, 0.036345]"
bitonic_parallel,in_131072.in,131072,1024,12,5,0.020894,0.000561,"[0.021612, 0.021219, 0.020143, 0.020624, 0.020871]"
bitonic_parallel,in_131072.in,131072,2048,12,5,0.020958,0.001084,"[0.021245, 0.021133, 0.020023, 0.022535, 0.019852]"
bitonic_parallel,in_131072.in,131072,4096,12,5,0.020462,0.000704,"[0.021289, 0.020605, 0.01959, 0.019905, 0.020919]"
bitonic_parallel,in_262144.in,262144,1024,1,5,0.301997,0.003161,"[0.299684, 0.299933, 0.299587, 0.306261, 0.304521]"
bitonic_parallel,in_262144.in,262144,2048,1,5,0.301986,0.003122,"[0.306563, 0.30069, 0.298687, 0.303647, 0.300341]"
bitonic_parallel,in_262144.in,262144,4096,1,5,0.301617,0.002087,"[0.29997, 0.302242, 0.299937, 0.304948, 0.30099]"
bitonic_parallel,in_262144.in,262144,1024,3,5,0.136474,0.017641,"[0.149608, 0.150731, 0.116535, 0.117853, 0.147645]"
bitonic_parallel,in_262144.in,262144,2048,3,5,0.122763,0.011881,"[0.14383, 0.114835, 0.117892, 0.118407, 0.118852]"
bitonic_parallel,in_262144.in,262144,4096,3,5,0.134967,0.017320,"[0.116299, 0.148474, 0.115714, 0.147577, 0.146771]"
bitonic_parallel,in_262144.in,262144,1024,6,5,0.076315,0.003245,"[0.077586, 0.077366, 0.070553, 0.077658, 0.07841]"
bitonic_parallel,in_262144.in,262144,2048,6,5,0.074572,0.004289,"[0.075305, 0.078283, 0.067794, 0.073436, 0.07804]"
bitonic_parallel,in_262144.in,262144,4096,6,5,0.074747,0.003704,"[0.072236, 0.076368, 0.073011, 0.071616, 0.080503]"
bitonic_parallel,in_262144.in,262144,1024,12,5,0.045328,0.000881,"[0.045254, 0.044162, 0.046393, 0.044873, 0.04596]"
bitonic_parallel,in_262144.in,262144,2048,12,5,0.045904,0.003107,"[0.051395, 0.045165, 0.044427, 0.0447, 0.043834]"
bitonic_parallel,in_262144.in,262144,4096,12,5,0.044317,0.001236,"[0.044173, 0.046433, 0.044089, 0.043308, 0.043582]"
bitonic_parallel,in_524288.in,524288,1024,1,5,0.658094,0.001789,"[0.655407, 0.658759, 0.659843, 0.65924, 0.657219]"
bitonic_parallel,in_524288.in,524288,2048,1,5,0.663316,0.008430,"[0.667477, 0.660883, 0.655387, 0.656959, 0.675876]"
bitonic_parallel,in_524288.in,524288,4096,1,5,0.655553,0.003050,"[0.652607, 0.655913, 0.658389, 0.658617, 0.65224]"
bitonic_parallel,in_524288.in,524288,1024,3,5,0.265159,0.033117,"[0.324389, 0.251001, 0.250438, 0.249242, 0.250724]"
bitonic_parallel,in_524288.in,524288,2048,3,5,0.266398,0.027475,"[0.258504, 0.252537, 0.252737, 0.315341, 0.252869]"
bitonic_parallel,in_524288.in,524288,4096,3,5,0.263819,0.029379,"[0.251013, 0.254554, 0.248171, 0.249166, 0.316193]"
